filed_id:ID,name,description ,class,rfc,:LABEL
1012852,PSID,PSID : Port Set ID . Allocated to the client; left-padded with zeros to 16 bits . If no PSID is provisioned   all zeros . ,231,7596,field
1012853,flags,o flags : 8 bits long; carries flags applicable to the rule . The meanings of the specific bits are explained in Figure 2 . ,231,7598,field
1012854,Reserved,o F-flag : 1-bit field that specifies whether the rule is to be used for forwarding ( FMR ). If set   this rule is used as an FMR; if not set   this rule is a BMR only and MUST NOT be used for forwarding . Note : A BMR can also be used as an FMR for forwarding if the F-flag is set . The BMR is determined by a longest-prefix match of the Rule IPv6 prefix against the End-user IPv6 prefix(es ). ,210,7598,field
1012855,F,o F-flag : 1-bit field that specifies whether the rule is to be used for forwarding ( FMR ). If set   this rule is used as an FMR; if not set   this rule is a BMR only and MUST NOT be used for forwarding . Note : A BMR can also be used as an FMR for forwarding if the F-flag is set . The BMR is determined by a longest-prefix match of the Rule IPv6 prefix against the End-user IPv6 prefix(es ). ,210,7598,field
1012856,PSID,o PSID-len : 8 bits long; specifies the number of significant bits in the PSID field ( also known as ' k '). When set to 0   the PSID field is to be ignored . After the first ' a ' bits   there are k bits in the port number representing the value of the PSID . Consequently   the address-sharing ratio would be 2^k . ,210,7598,field
1012857,PSID,o PSID : 16 bits long . The PSID value algorithmically identifies a set of ports assigned to a CE . The first k bits on the left of this field contain the PSID binary value . The remaining ( 16 - k ) bits on the right are padding zeros . ,400,7598,field
1012858,Version,The Version field indicates the format of the internet header . This document describes version 4 . ,220,760,field
1012859,IHL,tInternet Header Length is the length of the internet header in 32 bit words   and thus points to the beginning of the data . Note that the minimum value for a correct header is 5 . ,100,760,field
1012860,Type of Service,The Type of Service provides an indication of the abstract parameters of the quality of service desired . These parameters are to be used to guide the selection of the actual service parameters when transmitting a datagram through a particular network . Several networks offer service precedence   which somehow treats high precedence traffic as more important than other traffic . A few networks offer a Stream service   whereby one can achieve a smoother service at some cost . Typically this involves the reservation of resources within the network . Another choice involves a low-delay vs . high-reliability trade off . Typically networks invoke more complex ( and delay producing ) mechanisms as the need for reliability increases . ,240,760,field
1012861,Total Length,Total Length is the length of the datagram   measured in octets   including internet header and data . This field allows the length of a datagram to be up to 65 535 octets . Such long datagrams are impractical for most hosts and networks . All hosts must be prepared to accept datagrams of up to 576 octets ( whether they arrive whole ,100,760,field
1012862,Identification,An identifying value assigned by the sender to aid in assembling the fragments of a datagram . ,400,760,field
1012863,Flags,Various Control Flags . ,231,760,field
1012864,Fragment Offset,This field indicates where in the datagram this fragment belongs . The fragment offset is measured in units of 8 octets ( 64 bits ). The first fragment has offset zero . ,110,760,field
1012865,Time to Live,This field indicates he maximum time the datagram is allowed to remain the internet system . If this field contains the value zero   then the datagram should be destroyed . This field is modified in internet header processing . The time is measured in units of seconds . The intention is to cause undeliverable datagrams to be discarded . ,122,760,field
1012866,Protocol,This field indicates the next level protocol used in the data portion of the internet datagram . The values for various protocols are specified in reference [ 6 ]. ,231,760,field
1012867,Header Checksum,A checksum on the header only . Since some header fields may change ( e.g .  time to live )  this is recomputed and verified at each point that the internet header is processed . ,301,760,field
1012868,Source Address,The source address . The first octet is the Source Network   and the following three octets are the Source Local Address . ,230,760,field
1012869,Destination Address,The destination address . The first octet is the Destination Network   and the following three octets are the Destination Local Address . ,230,760,field
1012870,Options,The option field is variable in length . There may be zero or more options . There are two cases for the format of an option : ,400,760,field
1012871,Version,Version : Same as the datagram in error . IHL : As computed . Type of Service : Zero . Total Length : As computed . Identification : A new identification is selected . Flags : Zero . Fragment Offset : Zero . Time to Live : Sixty . Protocol : Same as the datagram in error . Header Checksum : As computed . Source Address : Address of the error reporting module . Destination Address : Source address of the datagram in error . Options : The General Error Report Option . Padding : As needed . ,110,760,field
1012872,Padding,The internet header padding is used to ensure that the internet header ends on a 32 bit boundary . The padding is zero . ,302,760,field
1012873,Identification,The choice of the Identifier for a datagram is based on the need to provide a way to uniquely identify the fragments of a particular datagram . The protocol module assembling fragments judges fragments to belong to the same datagram if they have the same source   destination   protocol   and Identifier . Thus   the sender must choose the Identifier to be unique for this source   destination pair and protocol for the time the datagram ( or any fragment of it ) could be alive in the internet . ,231,760,field
1012874,Type of Service,The type of service ( TOS ) is for internet service quality selection . The type of service is specified along the abstract parameters precedence   reliability   and speed . A further concern is the possibility of efficient handling of streams of datagrams . These abstract parameters are to be mapped into the actual service parameters of the particular networks the datagram traverses . ,231,760,field
1012875,Time to Live,The time to live is set by the sender to the maximum time the datagram is allowed to be in the internet system . If the datagram is in the internet system longer than the time to live   then the datagram should be destroyed . This field should be decreased at each point that the internet header is processed to reflect the time spent processing the datagram . Even if no local information is available on the time actually spent   the field should be decremented by 1 . The time is measured in units of seconds ( i.e . the value 1 means one second ). Thus   the maximum time to live is 255 seconds or 4.25 minutes . ,122,760,field
1012876,Options,The options are just that   optional . That is   the presence or absence of an option is the choice of the sender   but each internet module must be able to parse every option . There can be several options present in the option field . ,400,760,field
1012877,encapsulated 4rd rule options,o encapsulated 4rd rule options : The OPTION_4RD DHCPv6 option contains at least one encapsulated OPTION_4RD_MAP_RULE option and a maximum of one encapsulated OPTION_4RD_NON_MAP_RULE option . Since DHCP servers normally send whatever options the operator configures   operators are advised to configure these options appropriately . DHCP servers MAY check to see that the configuration follows these rules and notify the operator in an implementation-dependent manner if the settings for these options aren't valid . The length of encapsulated options is in octets . ,240,7600,field
1012878,W,o W : WKP authorized   = 1 if set ,302,7600,field
1012879,H,o H : Hub-and-spoke topology (= 1 if Yes ) ,302,7600,field
1012880,T,o T : Traffic Class flag (= 1 if a Tunnel Traffic Class is provided ) ,210,7600,field
1012881,Link number,o Link number : This is a 1-byte value that identifies an SMC-R link within a link group . Both the server and the client use this number to distinguish an SMC-R link from other links within the same link group . It is only unique within a link group . In order to prevent timing windows that may occur when a server creates a new link while the client is still cleaning up a previously existing link   link numbers cannot be reused until the entire link numbering space has been exhausted . ,231,7609,field
1012882,Instance ID,A 2-byte instance count that ensures that if the same RNIC MAC is later used in the peer ID for a different TCP/IP stack -- for example   if an RNIC is redeployed to another stack -- the values are unique . It also ensures that if a TCP/IP stack is restarted   the instance ID changes . The value is implementation defined   with one suggestion being 2 bytes of the system clock . ,200,7609,field
1012883,Length,The length of this CLC message . If this is an IPv4 flow   this value is 52 . Otherwise   it is variable   depending upon how many prefixes are listed . ,100,7609,field
1012884,Version,Version of the SMC-R protocol . Version 1 is the only currently defined value . ,220,7609,field
1012885,IPv4 Subnet Mask,If this message is flowing over an IPv4 TCP connection   the value of the subnet mask associated with the interface over which the client sent this message . If this is an IPv6 flow   this field is all zeros . ,302,7609,field
1012886,IPv4 Mask Lgth,If this message is flowing over an IPv4 TCP connection   the number of significant bits in the IPv4 Subnet Mask field . If this is an IPv6 flow   this field is zero . ,303,7609,field
1012887,Num IPv6 prfx,If this message is flowing over an IPv6 TCP connection   the number of IPv6 prefixes that follow   with a maximum value of 8 . If this is an IPv4 flow   this field is zero and is immediately followed by the ending eye catcher . ,301,7609,field
1012888,Length,The SMC Accept CLC message is 68 bytes long . ,400,7609,field
1012889,Version,Version of the SMC-R protocol . Version 1 is the only currently defined value . ,220,7609,field
1012890,MTU,An enumerated value indicating this peer's QP MTU size . The two peers exchange their MTU values   and whichever value is smaller will be used for the QP . This field should only be validated in the first contact exchange . ,200,7609,field
1012891,Server's initial packet sequence number,The starting packet sequence number that this peer will use when sending to the other peer   so that the other peer can prepare its QP for the sequence number to expect . ,200,7609,field
1012892,Length,The SMC Confirm CLC message is 68 bytes long . ,400,7609,field
